Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Hong Kong,HKG,2022-08-27,10724081,0,0,0,0,7835282,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-28,10734602,0,0,0,0,7843336,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-29,10745285,0,0,0,0,7862658,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-30,10754849,0,0,0,0,7880445,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-08-31,10764004,0,0,0,0,7895905,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-01,10775267,0,0,0,0,7911256,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-02,10789821,0,0,0,0,7931477,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-03,10808226,0,0,0,0,7950780,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-04,10820473,0,0,0,0,7959674,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-05,10833073,0,0,0,0,7978544,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-06,10844334,0,0,0,0,7995937,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-07,10855170,0,0,0,0,8011026,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-08,10866698,0,0,0,0,8027395,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-09,10881827,0,0,0,0,8048894,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-10,10899173,0,0,0,0,8064912,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-11,10913500,0,0,0,0,8075259,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-12,10922883,0,0,0,0,8083726,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-13,10935678,0,0,0,0,8105547,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-14,10946613,0,0,0,0,8121979,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-15,10957422,0,0,0,0,8139238,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-16,10970494,0,0,0,0,8161069,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-17,10987069,0,0,0,0,8181771,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-18,10996660,0,0,0,0,8190545,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-19,11006041,0,0,0,0,8206973,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-20,11013788,0,0,0,0,8220126,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-21,11020949,0,0,0,0,8231831,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-22,11028196,0,0,0,0,8245029,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-23,11038048,0,0,0,0,8262909,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-24,11051053,0,0,0,0,8279046,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-25,11058117,0,0,0,0,8285920,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-26,11064798,0,0,0,0,8297767,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-27,11070452,0,0,0,0,8309816,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-28,11076544,0,0,0,0,8320368,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-29,11083103,0,0,0,0,8332143,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-09-30,11096039,0,0,0,0,8354431,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-01,11113166,0,0,0,0,8366376,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-02,11123010,0,0,0,0,8373994,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-03,11133120,0,0,0,0,8391323,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-04,11138469,0,0,0,0,8395519,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-05,11144382,0,0,0,0,8405029,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-06,11149979,0,0,0,0,8414107,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-07,11157130,0,0,0,0,8424848,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-08,11165737,0,0,0,0,8434599,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-09,11170284,0,0,0,0,8438307,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-10,11175953,0,0,0,0,8447314,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-11,11180565,0,0,0,0,8455429,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-12,11185203,0,0,0,0,8461981,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-13,11189548,0,0,0,0,8469056,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-14,11195291,0,0,0,0,8477100,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-15,11202171,0,0,0,0,8484870,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-16,11206038,0,0,0,0,8488065,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-17,11210126,0,0,0,0,8494366,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-18,11213407,0,0,0,0,8499349,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-19,11216917,0,0,0,0,8504727,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-20,11220418,0,0,0,0,8509928,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-21,11224857,0,0,0,0,8516110,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-22,11230193,0,0,0,0,8521723,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-23,11233006,0,0,0,0,8524317,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-24,11236197,0,0,0,0,8529179,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-25,11239006,0,0,0,0,8533713,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-26,11241966,0,0,0,0,8538187,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-27,11244812,0,0,0,0,8542666,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-28,11248970,0,0,0,0,8548348,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-29,11253783,0,0,0,0,8553190,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-30,11256480,0,0,0,0,8555215,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-10-31,11259425,0,0,0,0,8559700,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-01,11261828,0,0,0,0,8563390,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-02,11262512,0,0,0,0,8564574,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-03,11265186,0,0,0,0,8568508,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-04,11268463,0,0,0,0,8572899,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-05,11272440,0,0,0,0,8576613,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-06,11274452,0,0,0,0,8578101,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-07,11277055,0,0,0,0,8581766,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-08,11279219,0,0,0,0,8585353,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-09,11281612,0,0,0,0,8588541,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-10,11283943,0,0,0,0,8591975,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-11,11287106,0,0,0,0,8596236,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-12,11290773,0,0,0,0,8599491,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-13,11292817,0,0,0,0,8600989,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-14,11295231,0,0,0,0,8604528,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-15,11297270,0,0,0,0,8607709,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-16,11299300,0,0,0,0,8610700,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-17,11301316,0,0,0,0,8613534,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-18,11304015,0,0,0,0,8617725,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-19,11307012,0,0,0,0,8621136,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-20,11308776,0,0,0,0,8622625,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-21,11310642,0,0,0,0,8625905,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-22,11312341,0,0,0,0,8628976,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-23,11314022,0,0,0,0,8631690,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-24,11315666,0,0,0,0,8634276,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-25,11317962,0,0,0,0,8638621,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-26,11320748,0,0,0,0,8642323,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-27,11322318,0,0,0,0,8643732,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-28,11324130,0,0,0,0,8647662,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-29,11325607,0,0,0,0,8651363,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-11-30,11327497,0,0,0,0,8655219,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-01,11335248,0,0,0,0,8658765,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-02,11343368,0,0,0,0,8663219,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-03,11352836,0,0,0,0,8667443,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-04,11358422,0,0,0,0,8669253,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-05,11366498,0,0,0,0,8673531,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-06,11372984,0,0,0,0,8677155,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-07,11379213,0,0,0,0,8680341,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-08,11385655,0,0,0,0,8684357,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-09,11394130,0,0,0,0,8689310,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-10,11402840,0,0,0,0,8693025,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-11,11407761,0,0,0,0,8694672,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-12,11415531,0,0,0,0,8698743,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-13,11421527,0,0,0,0,8702219,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-14,11427400,0,0,0,0,8705088,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-15,11432862,0,0,0,0,8707850,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-16,11443195,0,0,0,0,8711754,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-17,11451695,0,0,0,0,8714475,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-18,11456609,0,0,0,0,8715601,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-19,11464785,0,0,0,0,8718838,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-20,11471943,0,0,0,0,8722189,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-21,11479265,0,0,0,0,8725436,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-22,11485868,0,0,0,0,8728089,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-23,11495562,0,0,0,0,8732358,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-24,11503827,0,0,0,0,8734948,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-25,11509699,0,0,0,0,8735988,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-26,11515822,0,0,0,0,8737197,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-27,11522038,0,0,0,0,8738587,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-28,11536717,0,0,0,0,8743914,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-29,11551505,0,0,0,0,8748931,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-30,11567361,0,0,0,0,8754292,0,0,0,0,0,0,0,0
Hong Kong,HKG,2022-12-31,11580725,0,0,0,0,8758070,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-01,11589708,0,0,0,0,8759188,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-02,11598126,0,0,0,0,8760670,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-03,11613503,0,0,0,0,8765297,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-04,11627694,0,0,0,0,8769301,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-05,11641731,0,0,0,0,8773471,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-06,11656873,0,0,0,0,8777802,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-07,11671055,0,0,0,0,8780934,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-08,11680310,0,0,0,0,8782134,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-09,11693605,0,0,0,0,8785477,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-10,11705443,0,0,0,0,8788630,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-11,11716576,0,0,0,0,8791513,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-12,11727805,0,0,0,0,8794716,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-13,11739792,0,0,0,0,8798054,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-14,11750528,0,0,0,0,8800204,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-15,11757323,0,0,0,0,8801002,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-16,11765811,0,0,0,0,8803127,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-17,11772582,0,0,0,0,8804927,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-18,11778518,0,0,0,0,8806485,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-19,11783890,0,0,0,0,8808087,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-20,11789132,0,0,0,0,8809239,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-24,11790708,0,0,0,0,8809648,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-25,11790870,0,0,0,0,8809703,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-26,11795527,0,0,0,0,8810472,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-27,11799363,0,0,0,0,8811359,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-28,11803027,0,0,0,0,8811951,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-29,11804906,0,0,0,0,8812157,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-30,11808209,0,0,0,0,8813299,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-01-31,11810758,0,0,0,0,8814776,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-01,11813447,0,0,0,0,8815917,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-02,11815794,0,0,0,0,8817103,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-03,11818703,0,0,0,0,8818326,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-04,11821607,0,0,0,0,8819086,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-05,11822764,0,0,0,0,8819327,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-06,11825207,0,0,0,0,8820556,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-07,11827038,0,0,0,0,8821661,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-08,11828934,0,0,0,0,8822733,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-09,11830626,0,0,0,0,8823799,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-10,11832894,0,0,0,0,8824883,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-11,11835326,0,0,0,0,8825982,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-12,11836387,0,0,0,0,8826259,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-13,11838380,0,0,0,0,8827520,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-14,11839883,0,0,0,0,8828580,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-15,11841480,0,0,0,0,8829574,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-16,11842977,0,0,0,0,8830622,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-17,11844837,0,0,0,0,8831559,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-18,11846765,0,0,0,0,8832274,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-19,11847585,0,0,0,0,8832505,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-20,11849234,0,0,0,0,8833371,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-21,11850571,0,0,0,0,8834271,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-22,11851875,0,0,0,0,8835105,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-23,11853238,0,0,0,0,8835922,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-24,11854826,0,0,0,0,8836849,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-25,11856647,0,0,0,0,8837424,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-26,11857492,0,0,0,0,8837602,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-27,11858879,0,0,0,0,8838393,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-02-28,11860131,0,0,0,0,8839306,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-01,11861332,0,0,0,0,8840019,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-02,11862463,0,0,0,0,8840896,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-03,11863906,0,0,0,0,8841541,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-04,11865308,0,0,0,0,8842037,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-05,11865905,0,0,0,0,8842160,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-06,11867160,0,0,0,0,8842848,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-07,11868152,0,0,0,0,8843390,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-08,11869107,0,0,0,0,8843894,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-09,11869982,0,0,0,0,8844560,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-10,11871181,0,0,0,0,8845157,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-11,11872288,0,0,0,0,8845533,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-12,11872652,0,0,0,0,8845662,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-13,11873610,0,0,0,0,8846196,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-14,11874278,0,0,0,0,8846667,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-15,11875016,0,0,0,0,8847147,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-16,11875694,0,0,0,0,8847713,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-17,11876615,0,0,0,0,8848101,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-18,11877450,0,0,0,0,8848507,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-19,11877746,0,0,0,0,8848606,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-20,11878556,0,0,0,0,8849066,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-21,11879245,0,0,0,0,8849565,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-22,11879787,0,0,0,0,8849938,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-23,11880452,0,0,0,0,8850571,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-24,11881189,0,0,0,0,8851196,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-25,11881825,0,0,0,0,8851583,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-26,11882057,0,0,0,0,8851627,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-27,11882700,0,0,0,0,8852043,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-28,11883263,0,0,0,0,8852558,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-29,11883815,0,0,0,0,8853019,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-30,11884616,0,0,0,0,8853721,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-03-31,11885426,0,0,0,0,8854211,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-01,11886515,0,0,0,0,8854782,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-02,11887073,0,0,0,0,8854935,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-03,11888690,0,0,0,0,8855825,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-04,11889968,0,0,0,0,8856724,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-05,11890471,0,0,0,0,8856839,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-06,11891929,0,0,0,0,8857539,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-07,11892508,0,0,0,0,8857659,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-08,11892868,0,0,0,0,8857761,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-09,11893199,0,0,0,0,8857830,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-10,11893544,0,0,0,0,8857914,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-11,11894774,0,0,0,0,8858650,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-12,11895762,0,0,0,0,8859221,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-13,11896722,0,0,0,0,8859780,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-14,11897820,0,0,0,0,8860375,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-15,11899000,0,0,0,0,8860897,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-16,11899346,0,0,0,0,8860999,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-17,11900399,0,0,0,0,8861696,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-18,11901383,0,0,0,0,8862369,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-19,11902455,0,0,0,0,8863142,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-20,11903410,0,0,0,0,8863820,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-21,11904582,0,0,0,0,8864558,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-22,11905424,0,0,0,0,8864984,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-23,11905744,0,0,0,0,8865077,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-24,11906851,0,0,0,0,8865751,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-25,11907756,0,0,0,0,8866336,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-26,11908594,0,0,0,0,8866839,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-27,11909423,0,0,0,0,8867377,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-28,11910374,0,0,0,0,8867835,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-29,11911145,0,0,0,0,8868120,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-04-30,11911450,0,0,0,0,8868205,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-01,11911715,0,0,0,0,8868251,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-02,11912351,0,0,0,0,8868654,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-03,11912919,0,0,0,0,8869087,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-04,11913498,0,0,0,0,8869515,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-05,11914224,0,0,0,0,8869908,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-06,11914760,0,0,0,0,8870240,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-07,11914909,0,0,0,0,8870276,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-08,11915457,0,0,0,0,8870618,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-09,11915993,0,0,0,0,8870972,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-10,11916519,0,0,0,0,8871306,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-11,11917196,0,0,0,0,8871776,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-12,11917914,0,0,0,0,8872246,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-13,11918527,0,0,0,0,8872620,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-14,11918851,0,0,0,0,8872702,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-15,11919825,0,0,0,0,8873322,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-16,11920437,0,0,0,0,8873969,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-17,11920995,0,0,0,0,8874344,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-18,11921579,0,0,0,0,8874776,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-19,11922224,0,0,0,0,8875276,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-20,11922724,0,0,0,0,8875498,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-22,11923669,0,0,0,0,8876063,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-23,11924378,0,0,0,0,8876642,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-24,11925022,0,0,0,0,8877112,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-25,11925840,0,0,0,0,8877680,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-26,11926135,0,0,0,0,8877737,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-27,11926652,0,0,0,0,8878015,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-28,11926779,0,0,0,0,8878050,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-29,11927454,0,0,0,0,8878420,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-30,11928030,0,0,0,0,8878866,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-05-31,11928673,0,0,0,0,8879223,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-01,11929107,0,0,0,0,8879516,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-02,11929595,0,0,0,0,8879945,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-03,11929905,0,0,0,0,8880177,0,0,0,0,0,0,0,0
